session_id,user_id,session_created,unit_id,unit_text,meta_json,phase,manual_label,manual_created,llm_mode,predicted_label,accepted_label,llm_model,llm_created
a9220884-4f54-4f7f-b5a8-be431c4569fb,Rosen,2026-03-07T11:39:33.726Z,essay0003_sentence05,"Without proper governance frameworks, the rapid deployment of AI could undermine democratic processes and concentrate power in the hands of a few technology companies.","{""source"": ""ai_literacy"", ""essay"": 3, ""sentence"": 5, ""sentence_total"": 5}",normal,EVALUATION,2026-03-07T11:48:06.835Z,prompt1,IMPLICATION,IMPLICATION,qwen-plus,2026-03-07T11:55:47.537Z
0cb5b53c-9358-43ab-9246-f56a94b4b10c,Sophia,2026-03-24T06:49:39.001Z,essay0001_sentence01,"AI literacy refers to the set of competencies that enable individuals to critically evaluate, effectively communicate with, and responsibly use artificial intelligence technologies.","{""source"": ""ai_literacy"", ""essay"": 1, ""sentence"": 1, ""sentence_total"": 5}",normal,EXPLANATION,2026-03-24T06:50:10.256Z,,,,,
0cb5b53c-9358-43ab-9246-f56a94b4b10c,Sophia,2026-03-24T06:49:39.001Z,essay0001_sentence02,Research shows that people with higher AI literacy tend to make better-informed decisions when interacting with AI-powered systems.,"{""source"": ""ai_literacy"", ""essay"": 1, ""sentence"": 2, ""sentence_total"": 5}",normal,EXPLANATION,2026-03-24T06:50:26.527Z,,,,,
0cb5b53c-9358-43ab-9246-f56a94b4b10c,Sophia,2026-03-24T06:49:39.001Z,essay0001_sentence03,Educational institutions should integrate AI literacy into their core curriculum starting from middle school.,"{""source"": ""ai_literacy"", ""essay"": 1, ""sentence"": 3, ""sentence_total"": 5}",normal,EXPLANATION,2026-03-24T06:50:31.942Z,,,,,
0cb5b53c-9358-43ab-9246-f56a94b4b10c,Sophia,2026-03-24T06:49:39.001Z,essay0001_sentence04,Teachers can leverage AI-powered tools to create personalized learning experiences and adaptive assessments for their students.,"{""source"": ""ai_literacy"", ""essay"": 1, ""sentence"": 4, ""sentence_total"": 5}",normal,EVALUATION,2026-03-24T06:50:37.708Z,,,,,
0cb5b53c-9358-43ab-9246-f56a94b4b10c,Sophia,2026-03-24T06:49:39.001Z,essay0001_sentence05,"As AI continues to advance, the gap between AI-literate and AI-illiterate populations may create new forms of digital inequality.","{""source"": ""ai_literacy"", ""essay"": 1, ""sentence"": 5, ""sentence_total"": 5}",normal,EVALUATION,2026-03-24T06:50:53.111Z,,,,,
0cb5b53c-9358-43ab-9246-f56a94b4b10c,Sophia,2026-03-24T06:49:39.001Z,essay0002_sentence01,Machine learning algorithms work by identifying patterns in large datasets and using those patterns to make predictions or decisions.,"{""source"": ""ai_literacy"", ""essay"": 2, ""sentence"": 1, ""sentence_total"": 5}",normal,EXPLANATION,2026-03-24T06:51:03.485Z,,,,,
0cb5b53c-9358-43ab-9246-f56a94b4b10c,Sophia,2026-03-24T06:49:39.001Z,essay0002_sentence02,"While AI chatbots can handle routine customer inquiries efficiently, they often struggle with nuanced or emotionally sensitive conversations.","{""source"": ""ai_literacy"", ""essay"": 2, ""sentence"": 2, ""sentence_total"": 5}",normal,EVALUATION,2026-03-24T06:51:14.961Z,,,,,
0cb5b53c-9358-43ab-9246-f56a94b4b10c,Sophia,2026-03-24T06:49:39.001Z,essay0002_sentence03,Companies must ensure transparency in how they use AI systems to make hiring and promotion decisions.,"{""source"": ""ai_literacy"", ""essay"": 2, ""sentence"": 3, ""sentence_total"": 5}",normal,EVALUATION,2026-03-24T06:51:20.059Z,,,,,
0cb5b53c-9358-43ab-9246-f56a94b4b10c,Sophia,2026-03-24T06:49:39.001Z,essay0002_sentence04,Healthcare professionals are using AI-assisted diagnostic tools to detect diseases earlier and improve patient outcomes.,"{""source"": ""ai_literacy"", ""essay"": 2, ""sentence"": 4, ""sentence_total"": 5}",normal,RESPONSIBILITY,2026-03-24T06:51:30.942Z,,,,,
0cb5b53c-9358-43ab-9246-f56a94b4b10c,Sophia,2026-03-24T06:49:39.001Z,essay0002_sentence05,The widespread adoption of AI in creative industries may fundamentally reshape how we define authorship and intellectual property.,"{""source"": ""ai_literacy"", ""essay"": 2, ""sentence"": 5, ""sentence_total"": 5}",normal,APPLICATION,2026-03-24T06:51:39.793Z,,,,,
0cb5b53c-9358-43ab-9246-f56a94b4b10c,Sophia,2026-03-24T06:49:39.001Z,essay0003_sentence01,"Bias in AI systems occurs when training data reflects historical prejudices, leading to unfair or discriminatory outputs.","{""source"": ""ai_literacy"", ""essay"": 3, ""sentence"": 1, ""sentence_total"": 5}",normal,RESPONSIBILITY,2026-03-24T06:51:54.898Z,,,,,
0cb5b53c-9358-43ab-9246-f56a94b4b10c,Sophia,2026-03-24T06:49:39.001Z,essay0003_sentence02,"Current AI language models can generate highly convincing text, but they lack genuine understanding of meaning and context.","{""source"": ""ai_literacy"", ""essay"": 3, ""sentence"": 2, ""sentence_total"": 5}",normal,EVALUATION,2026-03-24T06:52:13.844Z,,,,,
0cb5b53c-9358-43ab-9246-f56a94b4b10c,Sophia,2026-03-24T06:49:39.001Z,essay0003_sentence03,Developers have an ethical obligation to test their AI systems for bias and to implement safeguards against misuse.,"{""source"": ""ai_literacy"", ""essay"": 3, ""sentence"": 3, ""sentence_total"": 5}",normal,EXPLANATION,2026-03-24T06:52:17.186Z,,,,,
0cb5b53c-9358-43ab-9246-f56a94b4b10c,Sophia,2026-03-24T06:49:39.001Z,essay0003_sentence04,Citizens can use fact-checking AI tools to verify the accuracy of news articles and social media posts before sharing them.,"{""source"": ""ai_literacy"", ""essay"": 3, ""sentence"": 4, ""sentence_total"": 5}",normal,EXPLANATION,2026-03-24T06:52:38.558Z,,,,,
0cb5b53c-9358-43ab-9246-f56a94b4b10c,Sophia,2026-03-24T06:49:39.001Z,essay0003_sentence05,"Without proper governance frameworks, the rapid deployment of AI could undermine democratic processes and concentrate power in the hands of a few technology companies.","{""source"": ""ai_literacy"", ""essay"": 3, ""sentence"": 5, ""sentence_total"": 5}",normal,IMPLICATION,2026-03-24T06:52:42.347Z,,,,,
7355251d-990d-4bd5-a322-90a3e725fe6b,Steve,2026-03-24T07:10:27.676Z,essay0001_sentence01,"AI literacy refers to the set of competencies that enable individuals to critically evaluate, effectively communicate with, and responsibly use artificial intelligence technologies.","{""source"": ""ai_literacy"", ""essay"": 1, ""sentence"": 1, ""sentence_total"": 5}",normal,EXPLANATION,2026-03-24T07:10:35.536Z,prompt1,EXPLANATION,EXPLANATION,qwen-plus,2026-03-24T07:16:06.450Z
7355251d-990d-4bd5-a322-90a3e725fe6b,Steve,2026-03-24T07:10:27.676Z,essay0001_sentence02,Research shows that people with higher AI literacy tend to make better-informed decisions when interacting with AI-powered systems.,"{""source"": ""ai_literacy"", ""essay"": 1, ""sentence"": 2, ""sentence_total"": 5}",normal,EVALUATION,2026-03-24T07:10:36.742Z,prompt1,EVALUATION,EVALUATION,qwen-plus,2026-03-24T07:16:07.996Z
7355251d-990d-4bd5-a322-90a3e725fe6b,Steve,2026-03-24T07:10:27.676Z,essay0001_sentence03,Educational institutions should integrate AI literacy into their core curriculum starting from middle school.,"{""source"": ""ai_literacy"", ""essay"": 1, ""sentence"": 3, ""sentence_total"": 5}",normal,RESPONSIBILITY,2026-03-24T07:10:38.696Z,prompt1,RESPONSIBILITY,RESPONSIBILITY,qwen-plus,2026-03-24T07:16:09.217Z
7355251d-990d-4bd5-a322-90a3e725fe6b,Steve,2026-03-24T07:10:27.676Z,essay0001_sentence04,Teachers can leverage AI-powered tools to create personalized learning experiences and adaptive assessments for their students.,"{""source"": ""ai_literacy"", ""essay"": 1, ""sentence"": 4, ""sentence_total"": 5}",normal,APPLICATION,2026-03-24T07:10:39.829Z,prompt1,APPLICATION,APPLICATION,qwen-plus,2026-03-24T07:16:10.417Z
7355251d-990d-4bd5-a322-90a3e725fe6b,Steve,2026-03-24T07:10:27.676Z,essay0001_sentence05,"As AI continues to advance, the gap between AI-literate and AI-illiterate populations may create new forms of digital inequality.","{""source"": ""ai_literacy"", ""essay"": 1, ""sentence"": 5, ""sentence_total"": 5}",normal,IMPLICATION,2026-03-24T07:10:41.853Z,prompt1,IMPLICATION,IMPLICATION,qwen-plus,2026-03-24T07:16:11.605Z
7355251d-990d-4bd5-a322-90a3e725fe6b,Steve,2026-03-24T07:10:27.676Z,essay0002_sentence01,Machine learning algorithms work by identifying patterns in large datasets and using those patterns to make predictions or decisions.,"{""source"": ""ai_literacy"", ""essay"": 2, ""sentence"": 1, ""sentence_total"": 5}",normal,EXPLANATION,2026-03-24T07:10:49.625Z,prompt2,EXPLANATION,EXPLANATION,qwen-plus,2026-03-24T07:17:18.529Z
7355251d-990d-4bd5-a322-90a3e725fe6b,Steve,2026-03-24T07:10:27.676Z,essay0002_sentence02,"While AI chatbots can handle routine customer inquiries efficiently, they often struggle with nuanced or emotionally sensitive conversations.","{""source"": ""ai_literacy"", ""essay"": 2, ""sentence"": 2, ""sentence_total"": 5}",normal,EVALUATION,2026-03-24T07:10:50.755Z,prompt2,EVALUATION,EVALUATION,qwen-plus,2026-03-24T07:17:19.857Z
7355251d-990d-4bd5-a322-90a3e725fe6b,Steve,2026-03-24T07:10:27.676Z,essay0002_sentence03,Companies must ensure transparency in how they use AI systems to make hiring and promotion decisions.,"{""source"": ""ai_literacy"", ""essay"": 2, ""sentence"": 3, ""sentence_total"": 5}",normal,RESPONSIBILITY,2026-03-24T07:10:52.218Z,prompt2,RESPONSIBILITY,RESPONSIBILITY,qwen-plus,2026-03-24T07:17:21.711Z
7355251d-990d-4bd5-a322-90a3e725fe6b,Steve,2026-03-24T07:10:27.676Z,essay0002_sentence04,Healthcare professionals are using AI-assisted diagnostic tools to detect diseases earlier and improve patient outcomes.,"{""source"": ""ai_literacy"", ""essay"": 2, ""sentence"": 4, ""sentence_total"": 5}",normal,IMPLICATION,2026-03-24T07:10:55.817Z,prompt2,APPLICATION,APPLICATION,qwen-plus,2026-03-24T07:17:22.918Z
7355251d-990d-4bd5-a322-90a3e725fe6b,Steve,2026-03-24T07:10:27.676Z,essay0002_sentence05,The widespread adoption of AI in creative industries may fundamentally reshape how we define authorship and intellectual property.,"{""source"": ""ai_literacy"", ""essay"": 2, ""sentence"": 5, ""sentence_total"": 5}",normal,IMPLICATION,2026-03-24T07:11:01.417Z,prompt2,IMPLICATION,IMPLICATION,qwen-plus,2026-03-24T07:17:24.198Z
7355251d-990d-4bd5-a322-90a3e725fe6b,Steve,2026-03-24T07:10:27.676Z,essay0003_sentence01,"Bias in AI systems occurs when training data reflects historical prejudices, leading to unfair or discriminatory outputs.","{""source"": ""ai_literacy"", ""essay"": 3, ""sentence"": 1, ""sentence_total"": 5}",normal,EXPLANATION,2026-03-24T07:11:28.998Z,prompt2,EXPLANATION,EXPLANATION,qwen-plus,2026-03-24T07:18:23.690Z
7355251d-990d-4bd5-a322-90a3e725fe6b,Steve,2026-03-24T07:10:27.676Z,essay0003_sentence02,"Current AI language models can generate highly convincing text, but they lack genuine understanding of meaning and context.","{""source"": ""ai_literacy"", ""essay"": 3, ""sentence"": 2, ""sentence_total"": 5}",normal,EVALUATION,2026-03-24T07:11:30.579Z,prompt2,EVALUATION,EVALUATION,qwen-plus,2026-03-24T07:18:25.186Z
7355251d-990d-4bd5-a322-90a3e725fe6b,Steve,2026-03-24T07:10:27.676Z,essay0003_sentence03,Developers have an ethical obligation to test their AI systems for bias and to implement safeguards against misuse.,"{""source"": ""ai_literacy"", ""essay"": 3, ""sentence"": 3, ""sentence_total"": 5}",normal,RESPONSIBILITY,2026-03-24T07:11:31.851Z,prompt2,RESPONSIBILITY,RESPONSIBILITY,qwen-plus,2026-03-24T07:18:26.623Z
7355251d-990d-4bd5-a322-90a3e725fe6b,Steve,2026-03-24T07:10:27.676Z,essay0003_sentence04,Citizens can use fact-checking AI tools to verify the accuracy of news articles and social media posts before sharing them.,"{""source"": ""ai_literacy"", ""essay"": 3, ""sentence"": 4, ""sentence_total"": 5}",normal,APPLICATION,2026-03-24T07:11:33.057Z,prompt2,APPLICATION,APPLICATION,qwen-plus,2026-03-24T07:18:27.772Z
7355251d-990d-4bd5-a322-90a3e725fe6b,Steve,2026-03-24T07:10:27.676Z,essay0003_sentence05,"Without proper governance frameworks, the rapid deployment of AI could undermine democratic processes and concentrate power in the hands of a few technology companies.","{""source"": ""ai_literacy"", ""essay"": 3, ""sentence"": 5, ""sentence_total"": 5}",normal,IMPLICATION,2026-03-24T07:11:34.348Z,prompt2,IMPLICATION,IMPLICATION,qwen-plus,2026-03-24T07:18:28.997Z
15bef24a-b492-427d-b20f-2fd196a02aa6,cc,2026-03-18T09:56:35.170Z,essay0001_sentence01,"AI literacy refers to the set of competencies that enable individuals to critically evaluate, effectively communicate with, and responsibly use artificial intelligence technologies.","{""source"": ""ai_literacy"", ""essay"": 1, ""sentence"": 1, ""sentence_total"": 5}",normal,EXPLANATION,2026-03-18T09:56:55.541Z,,,,,
15bef24a-b492-427d-b20f-2fd196a02aa6,cc,2026-03-18T09:56:35.170Z,essay0001_sentence02,Research shows that people with higher AI literacy tend to make better-informed decisions when interacting with AI-powered systems.,"{""source"": ""ai_literacy"", ""essay"": 1, ""sentence"": 2, ""sentence_total"": 5}",normal,IMPLICATION,2026-03-18T10:03:35.414Z,,,,,
15bef24a-b492-427d-b20f-2fd196a02aa6,cc,2026-03-18T09:56:35.170Z,essay0001_sentence03,Educational institutions should integrate AI literacy into their core curriculum starting from middle school.,"{""source"": ""ai_literacy"", ""essay"": 1, ""sentence"": 3, ""sentence_total"": 5}",normal,APPLICATION,2026-03-18T10:03:48.331Z,,,,,
15bef24a-b492-427d-b20f-2fd196a02aa6,cc,2026-03-18T09:56:35.170Z,essay0001_sentence04,Teachers can leverage AI-powered tools to create personalized learning experiences and adaptive assessments for their students.,"{""source"": ""ai_literacy"", ""essay"": 1, ""sentence"": 4, ""sentence_total"": 5}",normal,EVALUATION,2026-03-18T10:04:19.472Z,,,,,
15bef24a-b492-427d-b20f-2fd196a02aa6,cc,2026-03-18T09:56:35.170Z,essay0001_sentence05,"As AI continues to advance, the gap between AI-literate and AI-illiterate populations may create new forms of digital inequality.","{""source"": ""ai_literacy"", ""essay"": 1, ""sentence"": 5, ""sentence_total"": 5}",normal,RESPONSIBILITY,2026-03-18T10:04:21.466Z,,,,,
807aaebd-0ea9-4d22-acf8-b421ead4b81a,ddsdad,2026-03-08T16:13:25.691Z,essay0001_sentence01,"AI literacy refers to the set of competencies that enable individuals to critically evaluate, effectively communicate with, and responsibly use artificial intelligence technologies.","{""source"": ""ai_literacy"", ""essay"": 1, ""sentence"": 1, ""sentence_total"": 5}",normal,EVALUATION,2026-03-08T16:13:42.734Z,,,,,
807aaebd-0ea9-4d22-acf8-b421ead4b81a,ddsdad,2026-03-08T16:13:25.691Z,essay0001_sentence02,Research shows that people with higher AI literacy tend to make better-informed decisions when interacting with AI-powered systems.,"{""source"": ""ai_literacy"", ""essay"": 1, ""sentence"": 2, ""sentence_total"": 5}",normal,APPLICATION,2026-03-08T16:13:46.674Z,,,,,
807aaebd-0ea9-4d22-acf8-b421ead4b81a,ddsdad,2026-03-08T16:13:25.691Z,essay0001_sentence03,Educational institutions should integrate AI literacy into their core curriculum starting from middle school.,"{""source"": ""ai_literacy"", ""essay"": 1, ""sentence"": 3, ""sentence_total"": 5}",normal,IMPLICATION,2026-03-08T16:13:50.636Z,,,,,
807aaebd-0ea9-4d22-acf8-b421ead4b81a,ddsdad,2026-03-08T16:13:25.691Z,essay0001_sentence04,Teachers can leverage AI-powered tools to create personalized learning experiences and adaptive assessments for their students.,"{""source"": ""ai_literacy"", ""essay"": 1, ""sentence"": 4, ""sentence_total"": 5}",normal,EVALUATION,2026-03-08T16:13:54.171Z,,,,,
807aaebd-0ea9-4d22-acf8-b421ead4b81a,ddsdad,2026-03-08T16:13:25.691Z,essay0001_sentence05,"As AI continues to advance, the gap between AI-literate and AI-illiterate populations may create new forms of digital inequality.","{""source"": ""ai_literacy"", ""essay"": 1, ""sentence"": 5, ""sentence_total"": 5}",normal,RESPONSIBILITY,2026-03-08T16:13:58.503Z,,,,,
807aaebd-0ea9-4d22-acf8-b421ead4b81a,ddsdad,2026-03-08T16:13:25.691Z,essay0002_sentence01,Machine learning algorithms work by identifying patterns in large datasets and using those patterns to make predictions or decisions.,"{""source"": ""ai_literacy"", ""essay"": 2, ""sentence"": 1, ""sentence_total"": 5}",normal,RESPONSIBILITY,2026-03-08T16:14:58.728Z,,,,,
bd66a648-66f7-439c-a092-695126afe141,dsdasda,2026-03-10T03:31:06.445Z,essay0001_sentence01,"AI literacy refers to the set of competencies that enable individuals to critically evaluate, effectively communicate with, and responsibly use artificial intelligence technologies.","{""source"": ""ai_literacy"", ""essay"": 1, ""sentence"": 1, ""sentence_total"": 5}",normal,APPLICATION,2026-03-10T03:33:21.674Z,,,,,
bd66a648-66f7-439c-a092-695126afe141,dsdasda,2026-03-10T03:31:06.445Z,essay0001_sentence02,Research shows that people with higher AI literacy tend to make better-informed decisions when interacting with AI-powered systems.,"{""source"": ""ai_literacy"", ""essay"": 1, ""sentence"": 2, ""sentence_total"": 5}",normal,APPLICATION,2026-03-10T03:35:21.971Z,,,,,
bd66a648-66f7-439c-a092-695126afe141,dsdasda,2026-03-10T03:31:06.445Z,essay0001_sentence03,Educational institutions should integrate AI literacy into their core curriculum starting from middle school.,"{""source"": ""ai_literacy"", ""essay"": 1, ""sentence"": 3, ""sentence_total"": 5}",normal,EVALUATION,2026-03-10T03:35:23.011Z,,,,,
bd66a648-66f7-439c-a092-695126afe141,dsdasda,2026-03-10T03:31:06.445Z,essay0001_sentence04,Teachers can leverage AI-powered tools to create personalized learning experiences and adaptive assessments for their students.,"{""source"": ""ai_literacy"", ""essay"": 1, ""sentence"": 4, ""sentence_total"": 5}",normal,EVALUATION,2026-03-10T03:35:23.901Z,,,,,
bd66a648-66f7-439c-a092-695126afe141,dsdasda,2026-03-10T03:31:06.445Z,essay0001_sentence05,"As AI continues to advance, the gap between AI-literate and AI-illiterate populations may create new forms of digital inequality.","{""source"": ""ai_literacy"", ""essay"": 1, ""sentence"": 5, ""sentence_total"": 5}",normal,EXPLANATION,2026-03-10T03:35:24.900Z,,,,,
78e5b1c5-a085-42b2-bc82-0d0268518926,fsada,2026-03-10T05:30:14.158Z,essay0001_sentence01,"AI literacy refers to the set of competencies that enable individuals to critically evaluate, effectively communicate with, and responsibly use artificial intelligence technologies.","{""source"": ""ai_literacy"", ""essay"": 1, ""sentence"": 1, ""sentence_total"": 5}",active,RESPONSIBILITY,2026-03-10T05:36:28.079Z,,,,,
78e5b1c5-a085-42b2-bc82-0d0268518926,fsada,2026-03-10T05:30:14.158Z,essay0001_sentence01,"AI literacy refers to the set of competencies that enable individuals to critically evaluate, effectively communicate with, and responsibly use artificial intelligence technologies.","{""source"": ""ai_literacy"", ""essay"": 1, ""sentence"": 1, ""sentence_total"": 5}",normal,EVALUATION,2026-03-10T05:30:16.130Z,prompt1,CODE,CODE,qwen-plus,2026-03-10T05:32:25.380Z
78e5b1c5-a085-42b2-bc82-0d0268518926,fsada,2026-03-10T05:30:14.158Z,essay0001_sentence02,Research shows that people with higher AI literacy tend to make better-informed decisions when interacting with AI-powered systems.,"{""source"": ""ai_literacy"", ""essay"": 1, ""sentence"": 2, ""sentence_total"": 5}",active,EVALUATION,2026-03-10T05:36:30.343Z,,,,,
78e5b1c5-a085-42b2-bc82-0d0268518926,fsada,2026-03-10T05:30:14.158Z,essay0001_sentence02,Research shows that people with higher AI literacy tend to make better-informed decisions when interacting with AI-powered systems.,"{""source"": ""ai_literacy"", ""essay"": 1, ""sentence"": 2, ""sentence_total"": 5}",normal,RESPONSIBILITY,2026-03-10T05:30:18.082Z,prompt1,EVALUATION,EVALUATION,qwen-plus,2026-03-10T05:32:31.143Z
78e5b1c5-a085-42b2-bc82-0d0268518926,fsada,2026-03-10T05:30:14.158Z,essay0001_sentence03,Educational institutions should integrate AI literacy into their core curriculum starting from middle school.,"{""source"": ""ai_literacy"", ""essay"": 1, ""sentence"": 3, ""sentence_total"": 5}",active,APPLICATION,2026-03-10T05:36:31.378Z,,,,,
78e5b1c5-a085-42b2-bc82-0d0268518926,fsada,2026-03-10T05:30:14.158Z,essay0001_sentence03,Educational institutions should integrate AI literacy into their core curriculum starting from middle school.,"{""source"": ""ai_literacy"", ""essay"": 1, ""sentence"": 3, ""sentence_total"": 5}",normal,APPLICATION,2026-03-10T05:30:19.390Z,prompt1,RESPONSIBILITY,RESPONSIBILITY,qwen-plus,2026-03-10T05:32:39.826Z
78e5b1c5-a085-42b2-bc82-0d0268518926,fsada,2026-03-10T05:30:14.158Z,essay0001_sentence04,Teachers can leverage AI-powered tools to create personalized learning experiences and adaptive assessments for their students.,"{""source"": ""ai_literacy"", ""essay"": 1, ""sentence"": 4, ""sentence_total"": 5}",active,EXPLANATION,2026-03-10T05:36:33.042Z,,,,,
78e5b1c5-a085-42b2-bc82-0d0268518926,fsada,2026-03-10T05:30:14.158Z,essay0001_sentence04,Teachers can leverage AI-powered tools to create personalized learning experiences and adaptive assessments for their students.,"{""source"": ""ai_literacy"", ""essay"": 1, ""sentence"": 4, ""sentence_total"": 5}",normal,APPLICATION,2026-03-10T05:31:54.279Z,prompt1,APPLICATION,APPLICATION,qwen-plus,2026-03-10T05:32:43.041Z
78e5b1c5-a085-42b2-bc82-0d0268518926,fsada,2026-03-10T05:30:14.158Z,essay0001_sentence05,"As AI continues to advance, the gap between AI-literate and AI-illiterate populations may create new forms of digital inequality.","{""source"": ""ai_literacy"", ""essay"": 1, ""sentence"": 5, ""sentence_total"": 5}",active,RESPONSIBILITY,2026-03-10T05:36:34.077Z,,,,,
78e5b1c5-a085-42b2-bc82-0d0268518926,fsada,2026-03-10T05:30:14.158Z,essay0001_sentence05,"As AI continues to advance, the gap between AI-literate and AI-illiterate populations may create new forms of digital inequality.","{""source"": ""ai_literacy"", ""essay"": 1, ""sentence"": 5, ""sentence_total"": 5}",normal,RESPONSIBILITY,2026-03-10T05:31:56.044Z,prompt1,IMPLICATION,IMPLICATION,qwen-plus,2026-03-10T05:32:46.133Z
78e5b1c5-a085-42b2-bc82-0d0268518926,fsada,2026-03-10T05:30:14.158Z,essay0002_sentence01,Machine learning algorithms work by identifying patterns in large datasets and using those patterns to make predictions or decisions.,"{""source"": ""ai_literacy"", ""essay"": 2, ""sentence"": 1, ""sentence_total"": 5}",normal,APPLICATION,2026-03-10T05:32:02.946Z,prompt1,EXPLANATION,EXPLANATION,qwen-plus,2026-03-10T05:32:49.277Z
78e5b1c5-a085-42b2-bc82-0d0268518926,fsada,2026-03-10T05:30:14.158Z,essay0002_sentence02,"While AI chatbots can handle routine customer inquiries efficiently, they often struggle with nuanced or emotionally sensitive conversations.","{""source"": ""ai_literacy"", ""essay"": 2, ""sentence"": 2, ""sentence_total"": 5}",normal,RESPONSIBILITY,2026-03-10T05:32:03.913Z,prompt1,EVALUATION,EVALUATION,qwen-plus,2026-03-10T05:32:52.418Z
78e5b1c5-a085-42b2-bc82-0d0268518926,fsada,2026-03-10T05:30:14.158Z,essay0002_sentence03,Companies must ensure transparency in how they use AI systems to make hiring and promotion decisions.,"{""source"": ""ai_literacy"", ""essay"": 2, ""sentence"": 3, ""sentence_total"": 5}",normal,EVALUATION,2026-03-10T05:32:05.847Z,prompt1,RESPONSIBILITY,RESPONSIBILITY,qwen-plus,2026-03-10T05:32:55.331Z
78e5b1c5-a085-42b2-bc82-0d0268518926,fsada,2026-03-10T05:30:14.158Z,essay0002_sentence04,Healthcare professionals are using AI-assisted diagnostic tools to detect diseases earlier and improve patient outcomes.,"{""source"": ""ai_literacy"", ""essay"": 2, ""sentence"": 4, ""sentence_total"": 5}",normal,RESPONSIBILITY,2026-03-10T05:32:06.862Z,prompt1,APPLICATION,APPLICATION,qwen-plus,2026-03-10T05:32:59.031Z
78e5b1c5-a085-42b2-bc82-0d0268518926,fsada,2026-03-10T05:30:14.158Z,essay0002_sentence05,The widespread adoption of AI in creative industries may fundamentally reshape how we define authorship and intellectual property.,"{""source"": ""ai_literacy"", ""essay"": 2, ""sentence"": 5, ""sentence_total"": 5}",normal,IMPLICATION,2026-03-10T05:32:07.792Z,prompt1,IMPLICATION,IMPLICATION,qwen-plus,2026-03-10T05:33:01.766Z
78e5b1c5-a085-42b2-bc82-0d0268518926,fsada,2026-03-10T05:30:14.158Z,essay0003_sentence01,"Bias in AI systems occurs when training data reflects historical prejudices, leading to unfair or discriminatory outputs.","{""source"": ""ai_literacy"", ""essay"": 3, ""sentence"": 1, ""sentence_total"": 5}",normal,APPLICATION,2026-03-10T05:32:14.100Z,prompt1,EXPLANATION,EXPLANATION,qwen-plus,2026-03-10T05:33:04.953Z
78e5b1c5-a085-42b2-bc82-0d0268518926,fsada,2026-03-10T05:30:14.158Z,essay0003_sentence02,"Current AI language models can generate highly convincing text, but they lack genuine understanding of meaning and context.","{""source"": ""ai_literacy"", ""essay"": 3, ""sentence"": 2, ""sentence_total"": 5}",normal,EXPLANATION,2026-03-10T05:32:14.892Z,prompt1,EVALUATION,EVALUATION,qwen-plus,2026-03-10T05:33:08.042Z
78e5b1c5-a085-42b2-bc82-0d0268518926,fsada,2026-03-10T05:30:14.158Z,essay0003_sentence03,Developers have an ethical obligation to test their AI systems for bias and to implement safeguards against misuse.,"{""source"": ""ai_literacy"", ""essay"": 3, ""sentence"": 3, ""sentence_total"": 5}",normal,RESPONSIBILITY,2026-03-10T05:32:15.599Z,prompt1,RESPONSIBILITY,RESPONSIBILITY,qwen-plus,2026-03-10T05:33:11.081Z
78e5b1c5-a085-42b2-bc82-0d0268518926,fsada,2026-03-10T05:30:14.158Z,essay0003_sentence04,Citizens can use fact-checking AI tools to verify the accuracy of news articles and social media posts before sharing them.,"{""source"": ""ai_literacy"", ""essay"": 3, ""sentence"": 4, ""sentence_total"": 5}",normal,IMPLICATION,2026-03-10T05:32:16.229Z,prompt1,APPLICATION,APPLICATION,qwen-plus,2026-03-10T05:33:15.953Z
78e5b1c5-a085-42b2-bc82-0d0268518926,fsada,2026-03-10T05:30:14.158Z,essay0003_sentence05,"Without proper governance frameworks, the rapid deployment of AI could undermine democratic processes and concentrate power in the hands of a few technology companies.","{""source"": ""ai_literacy"", ""essay"": 3, ""sentence"": 5, ""sentence_total"": 5}",normal,EVALUATION,2026-03-10T05:32:16.902Z,prompt1,IMPLICATION,IMPLICATION,qwen-plus,2026-03-10T05:33:21.015Z
ba87e65f-3bc9-4fd5-b606-cb9d20d0b973,gg,2026-03-05T13:55:05.066Z,essay0001_sentence01,"AI literacy refers to the set of competencies that enable individuals to critically evaluate, effectively communicate with, and responsibly use artificial intelligence technologies.","{""source"": ""ai_literacy"", ""essay"": 1, ""sentence"": 1, ""sentence_total"": 5}",active,NEGATIVE,2026-03-05T14:24:07.168Z,,,,,
ba87e65f-3bc9-4fd5-b606-cb9d20d0b973,gg,2026-03-05T13:55:05.066Z,essay0001_sentence01,"AI literacy refers to the set of competencies that enable individuals to critically evaluate, effectively communicate with, and responsibly use artificial intelligence technologies.","{""source"": ""ai_literacy"", ""essay"": 1, ""sentence"": 1, ""sentence_total"": 5}",normal,POSITIVE,2026-03-05T14:16:27.631Z,prompt1,NEUTRAL,,qwen-plus,2026-03-05T14:18:29.593Z
ba87e65f-3bc9-4fd5-b606-cb9d20d0b973,gg,2026-03-05T13:55:05.066Z,essay0001_sentence01,"AI literacy refers to the set of competencies that enable individuals to critically evaluate, effectively communicate with, and responsibly use artificial intelligence technologies.","{""source"": ""ai_literacy"", ""essay"": 1, ""sentence"": 1, ""sentence_total"": 5}",normal,POSITIVE,2026-03-05T14:16:27.631Z,prompt2,NEUTRAL,NEUTRAL,qwen-plus,2026-03-05T14:18:35.087Z
